title,title_furigana,title_en
探偵オペラ ミルキィホームズ on stage!,たんていおぺらみるきぃほーむず おんすてーじ,Detective opera milky-holmes on stage!
探偵学園Q,たんていがくえんきゅう,Tantei gakuen Q ( Detective School Q
探偵綺譚 石黒正数短編集,たんていきたん いしぐろまさかずたんぺんしゅう,Tanteikitan Ishiguro Masakazu tanpenshuu
探偵犬シャードック,たんていけんしゃーどっく,Tanteiken Sherdock
"探偵事務所5""",たんていじむしょふぁいぶ,D-5 PROJECT
探偵ゼノと7つの殺人密室,たんていぜのと7つのさつじんじけん,DETECTIVE XENO AND THE SEVEN LOCKED MURDER ROOMS
探偵になるための893の方法,たんていになるための893のほうほう,Tantei ni Narutame no 893 no Houhou
探偵の探偵,たんていのたんてい,Tantei no tantei
探偵ボーズ21休さん,たんていぼーずにじゅういっきゅうさん,Detective Bonze 21kyu-san
探偵物語カブ,たんていものがたりかぶ,Tantei monogatari Kabu
探偵屋の女房,たんていやのにょうぼう,A Detective's Wife
探偵レボリューション,たんていれぼりゅーしょん,Detective revolution
ダンテ神曲,だんてしんきょく,Dante shinkyoku
タンデムLOVER,たんでむらばー,Tandem Lover
DAN DOH!! (ダンドー),だんどー,DAN DOH!!
担当編集ボツ子さん,たんとうへんしゅうぼつこさん,Tantou henshuu Botsuko-san
ダントツ,Dantotsu,
旦那が何を言っているかわからない件,だんながなにをいっているかわからないけん,I CAN'T UNDERSTAND WHAT MY HUSBAND IS SAYING
タンバリン,Tanbarin,
タンブリング,Tumbling,
ダンベル何キロ持てる?,だんべるなんきろもてる,Dumbbell nankiro Moteru
たんぽ,Tanpo,
たんぽぽさんの詩,たんぽぽさんのうた,Tanpopo-san No Uta
ダンボール戦機,だんぼーるせんき,Danball Senki
