title,title_furigana,title_en
コードギアス 反逆のルルーシュ,こーどぎあす はんぎゃくのるるーしゅ,CODE GEASS - Lelouch of the Rebellion -
コードギアス 反攻のスザク,こーどぎあす はんこうのすざく,CODE GEASS : Suzaku of the Counterattack
孤独のグルメ,こどくのぐるめ,Kodoku-no-gurume
コドクの中のワタシ,こどくのなかのわたし,Kodoku no naka no watashi
コトクリ,Kotokuri,
ことこと。〜子と孤島〜,ことこと,KOTOKOTO.
琴子の道,ことこのみち,Kotoko No Michi
異なる次元の管理人さん,ことなるじげんのかんりにんさん,Kotonaru jigen no kanrinin-san
暗号名シードラゴン (コードネームシードラゴン),こーどねーむしーどらごん,CODENAME SEADRAGON
コードネームはセーラーV,こーどねーむはせーらーぶいびしょうじょせんしせーらーむーん,Code name is Sailor V - Sailor Moon -
暗号名(コードネーム)はBF(ベイビーフェイス),こーどねーむはべいびーふぇいす,Code name is Baby Face
コトノハ学園,ことのはがくえん,Kotonohagakuen
琴ノ葉さんが恋してる,ことのはさんがこいしてる,Kotonoha san ga koi shiteru
コトノバドライブ,Kotonoba drive,
言の葉の庭,ことのはのにわ,The Garden of Words
ことのはの巫女とことだまの魔女と,ことのはのみことことだまのまじょと,Kotonoha no Mikoto Kotodama no Majyo to
C0DE:BREAKER,こーどぶれいかー,C0DE:BREAKER
子供学級,こどもがっきゅう,Kodomo Gakkyu
子供失格,こどもしっかく,Kodomo shikkaku
こどもすまいる!,Kodomo smile,
子供達をせめないで,こどもたちをせめないで,Kodomotati wo semenaide
子どもと十字架-天正遣欧少年使節-,こどもとじゅうじか てんしょうしせつけんおうしょうねんしせつ,Kodomo to Juujika Tenshou Kenou Shounen Shisetu
子供なんか大キライ!,こどもなんかだいきらい,Kodomo nanka daikirai
子供の王国,こどものおうこく,Kingdom of Children
こどものおもちゃ,Child's toy,
こどものグルメ,Kodomo no gourmet,
コドモのコドモ,Kodomo no kodomo,
こどものじかん,Kodomo no jikan,
ことゆいジャグリング,Koto Yui Juggling,
コナコナチョウチョウ,Konakonachouchou,
こなみっくす!,Kona mix!,
こにくらじいさん,KONIKURAJIISAN,
ごにんばやし,Goninbayashi,
五年生,ごねんせい,The 5th Grade
この青空に約束を― -melody of the sun and sea-,このあおぞらにやくそくをめろでぃおぶざさんあんどしー,The Promise to this Blue Sky -melody of the sun and sea-(Kono Aozora ni Yakusoku wo -melody of the sun and sea-)
このSを、見よ! クピドの悪戯 3,このえすをみよ くぴどのいたずら3,The S to see - Cupid's mischief 3 (Kono S o Miyo! Cupid no Itazura 3)
この音とまれ!,このおととまれ,Kono oto tomare!
このお姉さんはフィクションです!?,このおねえさんはふぃくしょんです,Kono onee-san ha Fiction desu
この彼女はフィクションです。,このかのじょはふぃくしょんです,THIS GIRLFRIEND IS A FICTION.
この剣が月を斬る,このけんがつきをきる,Kono ken ga tsuki wo kiru
この恋はツミなのか!?,このこいはつみなのか,Is This love a sin or checkmate
この恋は実らない,このこいはみのらない,Kono koi ha minoranai
この島には淫らで邪悪なモノが棲む,このしまにはみだらでじゃあくなものがすむ,Kono shima niha midara de jaaku na mono ga sumu
この素晴らしい世界に祝福を!,このすばらしいせかいにしゅくふくを,Kono subarashii sekai ni syukufuku o!
この世界がゲームだと俺だけが知っている,このせかいがげーむだとおれだけがしっている,Iam the only one who knows this world is a game.
この世界の片隅に,このせかいのかたすみに,Kono Sekai noKatasuimi ni
この中に1人、妹がいる!,このなかにひとりいもうとがいる,Kono naka ni hitori imouto ga iru!
この美術部には問題がある!,このびじゅつぶにはもんだいがある,Kono Bijutubu niha Mondaiga Aru!
この街で君に,このまちできみに,Konomachi de Kimini
この世の果てで恋を唄う少女YU-NO(まりお金田版),このよのはてでこいをうたうしょうじょゆーの まりおかねだばん,YUNO
コハエース,KOHA-ACE,
コハエースEX,こはえーすいーえっくす,KOHA-ACE EX
コハエース+,こはえーすぷらす,KOHA-ACE PLUS
こばと。,Kobato.,
